Date,Open,High,Low,Last,Diff_Open_Cls
10/5/2017,4198.08,4356.04,4137.66,4350.14,-152.06
10/6/2017,4350.14,4422,4278.4,4330.03,20.11
10/9/2017,4549.69,4861.3,4525.92,4827.65,-277.96
10/10/2017,4812.21,4909.96,4713.81,4861.46,-49.25
10/11/2017,4874.99,4874.99,4700,4824,50.99
10/12/2017,4824.01,5387,4787.08,5300.11,-476.1
10/13/2017,5300.14,5864.73,5265.07,5603.9,-303.76
10/16/2017,5495,5750,5455.05,5675.01,-180.01
10/17/2017,5675.01,5805,5506.78,5566.09,108.92
10/18/2017,5573.09,5600.2,5101.36,5508.1,64.99
10/19/2017,5508.12,5734.99,5482.41,5696.77,-188.65
10/20/2017,5696.54,6072.73,5554.32,5955.61,-259.07
10/23/2017,5981.91,6056.79,5617.75,5907.12,74.79
10/24/2017,5907,5933.76,5534.32,5592.86,314.14
10/25/2017,5590.41,5699.15,5360,5674.84,-84.43
10/26/2017,5673.55,5987.11,5635.77,5847.91,-174.36
10/27/2017,5839.66,5994.05,5680.01,5742.93,96.73
10/30/2017,5945.06,6310,5940,6096.5,-151.44
10/31/2017,6097.14,6415.28,6072.81,6362.52,-265.38
11/1/2017,6362.52,6630,6340.02,6559.97,-197.45
11/2/2017,6560.07,7352,6555.51,7038.28,-478.21
11/3/2017,7038.29,7480,6925.01,7227.01,-188.72
11/6/2017,7516.73,7578.13,6927.85,7129.05,387.68
11/7/2017,7123.69,7244.17,6922.07,7060.44,63.25
11/8/2017,7070.93,7887.99,7041,7257.6,-186.67
11/9/2017,7257.6,7502.48,7054.21,7119.97,137.63
11/10/2017,7120.01,7342.79,6420.34,6461,659.01
11/13/2017,6093.79,6799.22,5605,6476.34,-382.55
11/14/2017,6491.12,6747.01,6426.02,6600,-108.88
11/15/2017,6591.2,7349.99,6541,7292.75,-701.55
11/16/2017,7300.01,7894.9,7120.28,7886,-585.99
11/17/2017,7886,7999.98,7527.95,7692.71,193.29
11/20/2017,7960.01,8267.89,7890.06,8247.03,-287.02
11/21/2017,8247.42,8356.99,7765,8127.13,120.29
11/22/2017,8129.43,8309.94,7935,8210.11,-80.68
11/23/2017,8210.12,8283.99,8068.79,8161.33,48.79
11/24/2017,8157.12,8339.4,7876,8227.97,-70.85
11/27/2017,9272.99,9720,8980,9625,-352.01
11/28/2017,9625,9968.41,9554.75,9937.3,-312.3
11/29/2017,9937.3,11390,8988.18,10203.97,-266.67
11/30/2017,10252.8,10790,8897.06,9700,552.8
12/1/2017,9628.45,10857,9361.21,10790,-1161.55
12/4/2017,11641.01,11799.98,10283.94,11455.06,185.95
12/5/2017,11455.06,11864,11384.26,11751.8,-296.74
12/6/2017,11772.49,13200,11635,13198.98,-1426.49
12/7/2017,13193,16263.72,13105.03,15651.03,-2458.03
12/8/2017,16044.19,17156.94,13620,15589.02,455.17
12/11/2017,14919.37,17421.83,14029.86,16952.48,-2033.11
12/12/2017,17202.76,17592.52,15967.29,17025.01,177.75
12/13/2017,17025.01,17567.52,15497.69,16480.05,544.96
12/14/2017,16415.55,17110.22,15852.69,16288.51,127.04
12/15/2017,16514.43,17930,16213.88,17389.22,-874.79
12/18/2017,19050,19458.19,17835.21,18690,360
12/19/2017,18690,19106.84,16716.76,17067.7,1622.3
12/20/2017,16989.02,17943.14,15811,16250,739.02
12/21/2017,16250,17280,15005,15715.11,534.89
12/22/2017,15690,15850.03,10800.38,14408.77,1281.23
12/25/2017,13100,14663.65,12622,13844.24,-744.24
12/26/2017,13774.76,16145,13606,15861.02,-2086.26
12/27/2017,15861.03,16499.6,14484,15101.14,759.89
12/28/2017,15187.91,15488,13500,13925.1,1262.81
12/29/2017,13901,15448.31,13866.82,14355.81,-454.81
1/1/2018,13921.22,14260,12801.62,13500.75,420.47
1/2/2018,13500.75,15303.62,12910.58,14767.66,-1266.91
1/3/2018,14780.86,15401.76,14538.55,15027.05,-246.19
1/4/2018,15027.1,15429.11,14174.73,14893.34,133.76
1/5/2018,14949.47,16571.03,14809,16555.04,-1605.57
1/8/2018,15850.01,16500,13905,14938.37,911.64
1/9/2018,14938.37,15376.52,14132.22,14510.13,428.24
1/10/2018,14510.14,14748.45,13412,14491.36,18.78
1/11/2018,14505.06,14985.6,12801,13463.52,1041.54
1/12/2018,13464.11,14150,12807.27,13763,-298.89
1/13/2018,13763,14569.08,13568.64,14170.41,-407.41
1/14/2018,14170.43,14365.8,13052.12,13500.04,670.39
1/15/2018,13500.04,14382.01,13288.83,13939.58,-439.54
1/16/2018,13918.91,13951.79,10339.66,10753.3,3165.61
1/17/2018,10711.36,11791.49,9156.12,11387.79,-676.43
1/18/2018,11355.01,12150.35,10693,11605,-249.99
1/19/2018,11639.03,12050,11025.18,11350,289.03
1/20/2018,11350,13046.85,11250,12903.01,-1553.01
1/21/2018,12920.31,12971.17,11213.62,11451.99,1468.32
1/22/2018,11451.99,11901,10028.42,10350,1101.99
1/23/2018,10350,11400.01,9927.54,10980.59,-630.59
1/24/2018,11003.38,11499.99,10488.13,11233.84,-230.46
1/25/2018,11204.47,11736.4,10865.6,11245.8,-41.33
1/26/2018,11250.61,11630,10263.18,10918,332.61
1/27/2018,10918,11629.41,10771.69,11553.38,-635.38
1/28/2018,11546.92,11989.1,11319.34,11642.56,-95.64
1/29/2018,11633.4,11819.82,11020.85,11200.01,433.39
1/30/2018,11196.55,11222.8,9745,10082,1114.55
1/31/2018,10082,10323.99,9511.01,9969.99,112.01
2/1/2018,9961.81,10189.48,8446.8,9086.59,875.22
2/2/2018,9090,9126.54,7613.32,8561.81,528.19
2/3/2018,8561.81,9483.46,8164.88,9145.85,-584.04
2/4/2018,9145.91,9357.99,8187.19,8437.21,708.7
2/5/2018,8466.39,8547.45,6567.76,7092,1374.39
2/6/2018,7102.85,8142.3,5911,7799.01,-696.16
2/7/2018,7755.08,8648.93,7210.63,8080,-324.92
2/8/2018,8084.72,8635.1,7537.67,8174.88,-90.16
2/9/2018,8160.76,8760,7753.32,8548.31,-387.55
2/10/2018,8540.21,9090.79,8159.88,8273.76,266.45
2/11/2018,8277.34,8601.67,7818,8202.96,74.38
2/12/2018,8211.37,8915.19,8021.24,8833.93,-622.56
2/13/2018,8823.6,8992.9,8360.1,8556.44,267.16
2/14/2018,8542.39,9379.99,8461.38,9287.91,-745.52
2/15/2018,9287.92,10240,9225.46,9868.25,-580.33
2/16/2018,9868.27,10301.44,9707.32,10082.33,-214.06
2/17/2018,10082.33,10901.19,10042.03,10863,-780.67
2/18/2018,10838.89,11299.99,10152.73,10757.8,81.09
2/19/2018,10753.59,11258,10303.07,11079.4,-325.81
2/20/2018,11064.07,11748.18,11040,11706.54,-642.47
2/21/2018,11700.02,11785.73,10242.5,10302.57,1397.45
2/22/2018,10273.01,10932.43,9729.61,9933.5,339.51
2/23/2018,9921.19,10405.9,9589.97,9920.64,0.55
2/24/2018,9920.64,10540.53,9370.13,9510,410.64
2/25/2018,9499.33,9879.97,9275.42,9367.24,132.09
2/26/2018,9370.76,10460.02,9304.88,10373.34,-1002.58
2/27/2018,10378.52,10850,10131.15,10744.6,-366.08
2/28/2018,10761.03,11064.64,10363.49,10533.04,227.99
3/1/2018,10533.68,11083,10214.09,10929.91,-396.23
3/2/2018,10925.1,11174.97,10774.1,11026.93,-101.83
3/3/2018,11026.93,11501,10935.73,11283.14,-256.21
3/4/2018,11290.43,11460.82,11055.99,11122.44,167.99
3/5/2018,11101,11687.57,11097.5,11558.85,-457.85
3/6/2018,11558.53,11621.99,10560.32,10790,768.53
3/7/2018,10780.26,10910,9400.53,9941.5,838.76
3/8/2018,9936.81,10131.99,9053.2,9318.99,617.82
3/9/2018,9327.26,9410.15,8366.32,8981.78,345.48
3/10/2018,8981.78,9513,8768.13,8812.98,168.8
3/11/2018,8835.7,9681.99,8450.01,9640.66,-804.96
3/12/2018,9633.39,9891.99,8748,9014.07,619.32
3/13/2018,9020.32,9482.12,8834.98,9060.33,-40.01
3/14/2018,9061.99,9355.01,8201.14,8300,761.99
3/15/2018,8300,8423.69,7670.21,8250.01,49.99
3/16/2018,8248.21,8612.11,7914.09,8529.89,-281.68
3/17/2018,8516.33,8534.96,7730.23,7850,666.33
3/18/2018,7834.56,8089.75,7325.37,7495.12,339.44
3/19/2018,7480.44,8725.54,7389.03,8424,-943.56
3/20/2018,8428.4,9050,8319.92,8914.65,-486.25
3/21/2018,8914.66,9187,8754.83,8906.73,7.93
3/22/2018,8882.9,9098.04,8497.95,8602.52,280.38
3/23/2018,8599,8784.71,8280.81,8617.65,-18.65
3/24/2018,8617.65,9010.33,8617.26,8923.44,-305.79
3/25/2018,8923.44,8928.99,8370.45,8536.74,386.7
3/26/2018,8543.26,8679.64,7831.18,7888,655.26
3/27/2018,7910,8268.36,7742.11,7992.17,-82.17
3/28/2018,7995,8102.91,7723.01,7900.21,94.79
3/29/2018,7894.68,8006.42,7100,7101,793.68
3/30/2018,7100,7330.64,6553.72,6844.04,255.96
3/31/2018,6844.04,7226.02,6756,6903.6,-59.56
4/1/2018,6899.15,7041.94,6427,6817.19,81.96
4/2/2018,6828.43,7115.68,6758.45,6936.47,-108.04
4/3/2018,6937.21,7506.83,6923.85,7407.89,-470.68
4/4/2018,7395.13,7449.22,6730.38,6827.05,568.08
4/5/2018,9713,9985.39,9672.06,9707.64,5.36
4/6/2018,9753.76,9938,9377.84,9750.76,3
4/7/2018,6599.87,7068.51,6540,7001.93,-402.06
4/8/2018,6995.57,7103.3,6851.59,6988.99,6.58
4/9/2018,6988.99,7174.68,6610,6653.91,335.08
4/10/2018,6653.92,6870,6650.89,6839.9,-185.98
4/11/2018,6837.05,6965.29,6777.93,6895.08,-58.03
4/12/2018,6889.98,8059.34,6758.46,7733.99,-844.01
4/13/2018,7723.94,8228.8,7691.79,7910,-186.06
4/14/2018,7910,8224.39,7805,8071.41,-161.41
4/15/2018,8067.64,8415.1,7945.2,8315.73,-248.09
4/16/2018,8316.21,8424.4,7905,7986.2,330.01
4/17/2018,7990.34,8159.09,7809.98,7915.55,74.79
4/18/2018,7918.25,8237.28,7860.02,8184.35,-266.1
4/19/2018,8187.13,8297.59,8075.7,8235.81,-48.68
4/20/2018,8235.06,8565.98,8215,8522.98,-287.92
4/21/2018,8518.61,9036.86,8500.02,8774.42,-255.81
4/22/2018,8776.57,9013.55,8751.63,8953.3,-176.73
4/23/2018,8949.41,9000,8760,8936.8,12.61
4/24/2018,8936.8,9468.01,8910,9447.34,-510.54
4/25/2018,9444.89,9755.52,8751,9057.41,387.48
4/26/2018,9066.66,9173.84,8647.63,9110,-43.34
4/27/2018,9125,9383.37,8944.73,8970.01,154.99
4/28/2018,8970.01,9442.29,8854.47,9326.79,-356.78
4/29/2018,9326.79,9538.94,9173.9,9319.82,6.97
4/30/2018,9319.82,9440.19,9111,9264.85,54.97
5/1/2018,9266.01,9287.27,8813.22,9016.75,249.26
5/2/2018,9016.74,9190.86,8975.23,9169.77,-153.03
5/3/2018,9179.9,9730,9163.12,9654.87,-474.97
5/4/2018,9654.87,9792.79,9509.84,9671.24,-16.37
5/5/2018,9671.24,9961.5,9651.91,9731.84,-60.6
5/6/2018,9731.84,9917.81,9376.14,9518.1,213.74
5/7/2018,9514.59,9688.51,9000,9436.26,78.33
5/8/2018,9422.72,9465.38,9000,9155.15,267.57
5/9/2018,9147.5,9364.71,8950.15,9247.08,-99.58
5/10/2018,9241.28,9390.02,8996.5,9089.79,151.49
5/11/2018,9092.9,9128,8335.99,8376.58,716.32
5/12/2018,8421.36,8649.82,8168.97,8426.84,-5.48
5/13/2018,8412.92,8684.99,8315.12,8629,-216.08
5/14/2018,8629.01,8900,8263.1,8812.8,-183.79
5/15/2018,8810.09,8859.35,8400,8512.1,297.99
5/16/2018,8519.12,8555.53,8093.45,8293.94,225.18
5/17/2018,8296.07,8497.11,8106.41,8198.08,97.99
5/18/2018,8194.31,8290.6,7924.13,8229.25,-34.94
5/19/2018,8229.25,8399.57,8137.61,8281.79,-52.54
5/20/2018,8289.13,8551.79,8162.74,8516.28,-227.15
5/21/2018,8512.73,8601.68,8300,8404.25,108.48
5/22/2018,8403.98,8428.9,8070,8101.51,302.47
5/23/2018,8095.49,8136.2,7421.7,7578.9,516.59
5/24/2018,7591.99,7783.3,7255,7549.46,42.53
5/25/2018,7576.8,7691.98,7325.27,7448.34,128.46
5/26/2018,7448.34,7643.74,7329,7521.71,-73.37
5/27/2018,7527.89,7635.02,7217.43,7281.54,246.35
5/28/2018,7286.99,7495.46,7162.93,7223.59,63.4
5/29/2018,7224,7572.97,7036.08,7496.72,-272.72
5/30/2018,7496.73,7584.01,7263.89,7336.02,160.71
5/31/2018,7332.22,7628.58,7311.37,7538.28,-206.06
6/1/2018,7531.26,7620.15,7263.19,7436.49,94.77
6/2/2018,7444.98,7693.99,7418.5,7611,-166.02
6/3/2018,7606.05,7788,7573.23,7676.23,-70.18
6/4/2018,7676.24,7762.34,7446.2,7522.23,154.01
6/5/2018,7528.9,7675.02,7357,7627.43,-98.53
6/6/2018,7627.9,7680.01,7455.5,7620,7.9
6/7/2018,7625,7776,7605,7657.34,-32.34
6/8/2018,7655.9,7707.07,7536.58,7639.12,16.78
6/9/2018,7639.12,7695,7565.66,7628.88,10.24
6/10/2018,7628.88,7648.63,6617.75,6776.3,852.58
6/11/2018,6740,6867.99,6625.61,6757.41,-17.41
6/12/2018,6758.14,6937.45,6442.82,6533.32,224.82
6/13/2018,6530.41,6670.76,6129.95,6305.21,225.2
6/14/2018,6258.76,6730.11,6233.13,6658.03,-399.27
6/15/2018,6658.03,6711.55,6432.9,6496.63,161.4
6/16/2018,6505.56,6569.16,6330.01,6520,-14.44
6/17/2018,6531.76,6571.71,6442.65,6508,23.76
6/18/2018,6508,6794.99,6378.61,6723.99,-215.99
6/19/2018,6726.78,6831.02,6636.38,6693.33,33.45
6/20/2018,6692.5,6816.99,6551,6747.45,-54.95
6/21/2018,6746.81,6805.4,6672.87,6713.32,33.49
6/22/2018,6719.15,6754.2,6013.13,6067.5,651.65
6/23/2018,6067.5,6256.6,5919.05,6133.92,-66.42
6/24/2018,6130.13,6274.1,5762.68,6185.27,-55.14
6/25/2018,6176.44,6361.44,6076,6243.53,-67.09
6/26/2018,6266.68,6295.6,6122.63,6182.38,84.3
6/27/2018,6169.91,6264.6,5982.39,6126.79,43.12
6/28/2018,6122.34,6180.27,6015.49,6050,72.34
6/29/2018,6041.9,6056,5779.96,5899.3,142.6
6/30/2018,5899.3,6537.08,5882.51,6354.61,-455.31
7/1/2018,6356.43,6437.99,6224.56,6319,37.43
7/2/2018,6319,6672.42,6264.56,6618.99,-299.99
7/3/2018,6587.62,6673.98,6517.5,6616.58,-28.96
7/4/2018,6613.22,6797.46,6388.6,6684.29,-71.07
7/5/2018,6684.58,6705.19,6443.47,6506,178.58
7/6/2018,6504.6,6638.99,6441.6,6570.75,-66.15
7/7/2018,6570.75,6623.59,6487.45,6523.68,47.07
7/8/2018,6523.8,6838.8,6487.41,6745,-221.2
7/9/2018,6745,6769.34,6639.09,6690,55
7/10/2018,6661.68,6812.98,6279.75,6384.26,277.42
7/11/2018,6386.15,6407.5,6270.84,6351.78,34.37
7/12/2018,6354.99,6390.03,6085.59,6165.91,189.08
7/13/2018,6173.9,6337.32,6072.2,6182.25,-8.35
7/14/2018,6182.84,6323.67,6148.41,6266.08,-83.24
7/15/2018,6266.08,6393.51,6211.34,6349.77,-83.69
7/16/2018,6352.37,6723.79,6300.66,6663.41,-311.04
7/17/2018,6661.19,7470.6,6593.88,7317.11,-655.92
7/18/2018,7309.49,7583.99,7144.17,7336.15,-26.66
7/19/2018,7335.1,7514.99,7210.9,7412.5,-77.4
7/20/2018,7415.71,7691.82,7255.62,7346.94,68.77
7/21/2018,7346.94,7450.95,7176.04,7362.75,-15.81
7/22/2018,7411.49,7550.99,7310,7518,-106.51
7/23/2018,7508.27,7808.99,7314.8,7700.86,-192.59
7/24/2018,7705.92,8359.4,7690.16,8218.09,-512.17
7/25/2018,8225,8482.83,7908.07,8173.89,51.11
7/26/2018,8180.01,8325,8068.6,8140.48,39.53
7/27/2018,8134.74,8276.27,7768.64,8224,-89.26
7/28/2018,8173,8271.56,8047.3,8173,0
7/29/2018,8164.09,8298.93,8109.74,8214.68,-50.59
7/30/2018,8214.68,8285,7818.1,8150.08,64.6
7/31/2018,8144.29,8199.98,7640.13,7686.77,457.52
8/1/2018,7685.41,7777,7425,7476.16,209.25
8/2/2018,7482.34,7709.98,7425.04,7548.18,-65.84
8/3/2018,7550,7576.47,7274.7,7386.51,163.49
8/4/2018,7393.51,7494.99,6901.83,6981.98,411.53
8/5/2018,6981.98,7084.15,6850,7013.99,-32.01
8/6/2018,7017.05,7162.63,6844,6920,97.05
8/7/2018,6916.66,7151.99,6819.2,6865.73,50.93
8/8/2018,6877.06,6881.1,6101,6315.11,561.95
8/9/2018,6311.71,6560.85,6184.2,6505.93,-194.22
8/10/2018,6494.5,6627,6122.15,6184.32,310.18
8/11/2018,6184.32,6494.13,5999.99,6386.18,-201.86
8/12/2018,6415.97,6422.93,6163,6301.67,114.3
8/13/2018,6306.04,6544.99,6141,6281.43,24.61
8/14/2018,6278.34,6308.8,5876,6069.17,209.17
8/15/2018,6070.35,6628.5,6062.04,6371.9,-301.55
8/16/2018,6374.99,6476.63,6200.01,6253.05,121.94
8/17/2018,6249.38,6561.27,6223.91,6477.73,-228.35
8/18/2018,6479.99,6615.9,6300.54,6369.99,110
8/19/2018,6360.64,6469.3,6310,6363.01,-2.37
8/20/2018,6363.58,6547.33,6350.01,6455.81,-92.23
8/21/2018,6453.35,6513.34,6223.9,6450.98,2.37
8/22/2018,6453.57,6874.99,6278.62,6326.55,127.02
8/23/2018,6326.41,6488.97,6239.18,6415.3,-88.89
8/24/2018,6423,6646.59,6386.76,6610.53,-187.53
8/25/2018,6608.31,7550,6551.93,6715,-106.69
8/26/2018,6716,6775.33,6549.7,6690,26
8/27/2018,6689.19,6764.73,6604.48,6714.59,-25.4
8/28/2018,6720.98,7127.99,6693.92,7082.2,-361.22
8/29/2018,7084.07,7123.02,6890,7041.51,42.56
8/30/2018,7043.01,7068.99,6755.68,6915.44,127.57
8/31/2018,6914.27,7100,6879,7037.76,-123.49
9/1/2018,7044.5,7300,6986.51,7195.96,-151.46
9/2/2018,7193.83,7333.9,7113.8,7291.3,-97.47
9/3/2018,7303.3,7333.5,7173.99,7297.72,5.58
9/4/2018,7301.76,7408.55,7218.1,7359.77,-58.01
9/5/2018,7361,7388.08,6831,6948.4,412.6
9/6/2018,6968.8,6989.72,6237,6437.74,531.06
9/7/2018,6432.11,6533.3,6319.21,6419.07,13.04
9/8/2018,6442.57,6467.18,6113.17,6155.53,287.04
9/9/2018,6171.42,6472.21,6098,6378.08,-206.66
9/10/2018,6375.49,6395.87,6178.92,6301.19,74.3
9/11/2018,6298.68,6414.53,6160.93,6253,45.68
9/12/2018,6247.92,6344.48,6192.89,6304.72,-56.8
9/13/2018,6304.99,6531.97,6286.13,6464.53,-159.54
9/14/2018,6469.33,6584.44,6381.31,6524.16,-54.83
9/15/2018,6535,6569.79,6438.96,6518.81,16.19
9/16/2018,6528.33,6538.13,6347.38,6499.9,28.43
9/17/2018,6483.04,6530.24,6167.34,6210.68,272.36
9/18/2018,6209.73,6390,6184.12,6316.64,-106.91
9/19/2018,6311.19,6511.34,6098.33,6421.69,-110.5
9/20/2018,6376.57,6449.98,6305.19,6375.25,1.32
9/21/2018,6374.99,6786.5,6349.87,6706.54,-331.55
9/22/2018,6706,6840,6541.4,6726.2,-20.2
9/23/2018,6711.32,6783.1,6632.91,6695.8,15.52
9/24/2018,6695.86,6724.9,6553,6616.11,79.75
9/25/2018,6623.91,6633.3,6320,6384.54,239.37
9/26/2018,6378.63,6551.4,6360.7,6501.06,-122.43
9/27/2018,6497.35,6744.8,6418.18,6691.55,-194.2
9/28/2018,6701.7,6825,6513.82,6658.3,43.4
9/29/2018,6643.33,6665.5,6451.83,6570.27,73.06
9/30/2018,6573.8,6657.9,6533.93,6620,-46.2
10/1/2018,6585.01,6659.9,6477.57,6545.55,39.46
10/2/2018,6540.57,6636.2,6447.28,6523.4,17.17
10/3/2018,6519.59,6573.9,6386.17,6438.8,80.79
10/4/2018,6481.7,6645.6,6409.91,6592,-110.3
10/5/2018,6542.67,6626,6506,6589,-46.33
10/6/2018,6538.99,6697.1,6515.7,6596.6,-57.61
10/7/2018,6550.25,6604.9,6489.22,6587.7,-37.45
10/8/2018,6542.08,6725.5,6522.88,6696.1,-154.02
10/9/2018,6615.16,6696.1,6545.6,6576.96,38.2
10/10/2018,6648.2,6669.2,6397.21,6536,112.2
10/11/2018,6636.9,6636.9,6037.03,6203.96,432.94
10/12/2018,6299.8,6352.9,6101,6318,-18.2
10/13/2018,6318,6331.4,6166.29,6310.8,7.2
10/14/2018,6195.67,6394.6,6183.33,6378,-182.33
10/15/2018,6236.46,6722.46,6142.23,6388.3,-151.84
10/16/2018,6388.12,6498.4,6370.01,6446.96,-58.84
10/17/2018,6455.66,6492.3,6396,6434.63,21.03
10/18/2018,6444.2,6496.55,6345.51,6391.06,53.14
10/19/2018,6387.16,6563.8,6331,6526,-138.84
10/20/2018,6382.92,6605.9,6343,6397.12,-14.2
10/21/2018,6387.16,6563.8,6331,6526,-138.84
10/22/2018,6409,6625.6,6361,6413.42,-4.42
10/23/2018,6407.98,6578.3,6354,6389.28,18.7
10/24/2018,6391.25,6616.6,6267.54,6424.2,-32.95
10/25/2018,6422.71,6574.4,6355.86,6399.69,23.02
10/26/2018,6394.41,6596.9,6348.61,6394,0.41
10/27/2018,6404.65,6555.3,6372.11,6487.9,-83.25
10/28/2018,6404.89,6512.6,6372.4,6399.76,5.13
10/29/2018,6399.69,6514.4,6180,6242.56,157.13
10/30/2018,6239.92,6403.6,6229,6266.09,-26.17
10/31/2018,6263,6423.5,6189.8,6302.51,-39.51
11/1/2018,6296.55,6422.4,6266.3,6330.4,-33.85
11/2/2018,6333.57,6454.7,6253.2,6348.47,-14.9
11/3/2018,6355.77,6435.9,6300,6338.58,17.19
11/4/2018,6339.71,6511.7,6304.8,6414.27,-74.56
11/5/2018,6407.54,6525.2,6355.86,6402.69,4.85
11/6/2018,6401.91,6518.4,6310.8,6423.65,-21.74
11/7/2018,6423.65,6613.7,6401.2,6502.1,-78.45
11/8/2018,6484.9,6584.9,6378.8,6420,64.9
11/9/2018,6412.6,6509,6265.8,6324.04,88.56
11/10/2018,6332.23,6464.1,6310.6,6370.44,-38.21
11/11/2018,6360.45,6452.6,6252.3,6403,-42.55
11/12/2018,6316.97,6480.9,6295.2,6308,8.97
11/13/2018,6306,6458.5,6243.15,6283.93,22.07
11/14/2018,6292.2,6363.5,5257.56,5591.8,700.4
11/15/2018,5545.35,5746.8,5183.61,5468.88,76.47
11/16/2018,5468.88,5719.9,5430.4,5448.47,20.41
11/17/2018,5448.48,5667.6,5406.01,5484.11,-35.63
11/18/2018,5485.79,5687.6,5468.2,5527.59,-41.8
11/19/2018,5527.59,5739.8,4672.12,4778.57,749.02
11/20/2018,4784.47,4965.7,4037.83,4341.75,442.72
11/21/2018,4334.28,4774.5,4178.57,4450,-115.72
11/22/2018,4450,4719,4358.58,4428.7,21.3
11/23/2018,4427.47,4454.7,4067,4261.68,165.79
11/24/2018,4254.17,4498.3,3718.88,3825.7,428.47
11/25/2018,3805.51,4019.9,3457.53,3672.52,132.99
11/26/2018,3677.78,4224.9,3516,3661.11,16.67
11/27/2018,3658.81,3880.3,3548.76,3767.31,-108.5
11/28/2018,3766,4364.76,3738.2,4232.29,-466.29
11/29/2018,4215.08,4405,4078.94,4181.1,33.98
11/30/2018,4191.44,4360,3860,3929.55,261.89
12/1/2018,3933.76,4336.9,3884.93,4172.3,-238.54
12/2/2018,4169.32,4367,4025.16,4102.64,66.68
12/3/2018,4102.69,4275.3,3743.22,3879.82,222.87
12/4/2018,3870.55,4122.9,3727.58,3898.23,-27.68
12/5/2018,3896.61,4000.2,3656.9,3720.88,175.73
12/6/2018,3722.6,3915,3539.71,3593.4,129.2
12/7/2018,3594.45,3710.5,3205,3389.11,205.34
12/8/2018,3383.11,3543.3,3240.45,3273.24,109.87
12/9/2018,3273.24,3754.9,3245.3,3556.52,-283.28
12/10/2018,3556.52,3710.9,3353.42,3390.7,165.82
12/11/2018,3397.3,3549.5,3285.03,3372.55,24.75
12/12/2018,3370.3,3607.9,3324.01,3439.68,-69.38
12/13/2018,3441.25,3548.4,3219.59,3254.95,186.3
12/14/2018,3250.03,3381.1,3134.4,3157.98,92.05
12/15/2018,3157.98,3325.8,3122.67,3201.3,-43.32
12/16/2018,3202.1,3377.5,3175.13,3198.1,4
12/17/2018,3196,3708.1,3175.7,3491.15,-295.15
12/18/2018,3489.85,3682.3,3428,3533.44,-43.59
12/19/2018,3533.6,4039.8,3518.19,3663.9,-130.3
12/20/2018,3668.1,4290.2,3643.02,3992.15,-324.05
12/21/2018,3992.7,4289,3763.88,3846.8,145.9
12/22/2018,3846.97,4074.2,3780.78,3883.22,-36.25
12/23/2018,3881.05,4164.8,3830,4093.5,-212.45
12/24/2018,3956.07,4373,3903.41,4067.8,-111.73
12/25/2018,4064.32,4187,3668.49,3924.1,140.22
12/26/2018,3784.65,3987.9,3680.87,3775.11,9.54
12/27/2018,3775.16,3962,3560.36,3586.49,188.67
12/28/2018,3581.05,4081.5,3563.65,3890.8,-309.75
12/29/2018,3893,4078.9,3802.3,3909.15,-16.15
12/30/2018,3913.3,4050.9,3684.69,3816.63,96.67
12/31/2018,3817.49,3985.1,3629,3810.7,6.79
1/1/2019,3674,3882.4,3609.95,3717.58,-43.58
1/2/2019,3716.98,4002.5,3703.11,3885.83,-168.85
1/3/2019,3883.26,4036.7,3756.08,3791.3,91.96
1/4/2019,3794.5,3985.7,3729.33,3831.29,-36.79
1/5/2019,3831.29,4001.8,3809.3,3835.61,-4.32
1/6/2019,3836.37,4197.7,3754.66,4055,-218.63
1/7/2019,4063.08,4205.6,3925.3,4009,54.08
1/8/2019,4001,4209.9,3942.19,3995.62,5.38
1/9/2019,3999.88,4163,3948.44,3999.29,0.59
1/10/2019,4003.73,4136,3513.92,3627.6,376.13
1/11/2019,3630.32,3768.1,3584.51,3649.78,-19.46
1/12/2019,3644.82,3750.4,3558.01,3628.41,16.41
1/13/2019,3626.84,3734.7,3475.69,3517.41,109.43
1/14/2019,3517.31,3798.6,3483.04,3662.42,-145.11
1/15/2019,3662.42,3769.5,3540,3568.13,94.29
1/16/2019,3568.34,3728.1,3565.54,3602.51,-34.17
1/17/2019,3597.92,3724.9,3535.47,3624.11,-26.19
1/18/2019,3625.31,3724.9,3503.81,3611.63,13.68
1/19/2019,3612.52,3846,3602.78,3702.91,-90.39
1/20/2019,3701.72,3796,3462.48,3518.43,183.29
1/21/2019,3518.44,3612.9,3471.7,3520.42,-1.98
1/22/2019,3521.12,3676.2,3415.93,3573.59,-52.47
1/23/2019,3571.11,3676.9,3515.9,3544.82,26.29
1/24/2019,3543.38,3669.9,3518,3570.91,-27.53
1/25/2019,3570.91,3663.4,3419.2,3556.64,14.27
1/26/2019,3556.64,3708.6,3478.7,3557.12,-0.48
1/27/2019,3555.3,3645.4,3456,3550.38,4.92
1/28/2019,3548.6,3625.5,3322.8,3416.04,132.56
1/29/2019,3415.46,3512.4,3322.19,3402.05,13.41
1/30/2019,3401.24,3546.3,3367.4,3431.63,-30.39
1/31/2019,3430.88,3561.3,3389.4,3416.81,14.07
2/1/2019,3416.17,3550.3,3367,3441.8,-25.63
2/2/2019,3448.53,3549.1,3403.3,3431.4,17.13
2/3/2019,3430.24,3575.3,3402.96,3417.09,13.15
2/4/2019,3417.09,3519.8,3382.3,3416.15,0.94
